Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
120,76,45.33687943,66.42021277,3948,715.205,0.9030102312,127.5711626,52.05605424,75.2988726,0.9129573346,0.3005668806,0.04610326451,0.004408386389,0.000668008304,0.000001138796,0.000137799067,0.000000252443,2
127,62,37.21269525,67.93619143,3009,709.036,0.9247865553,127.6888068,45.13217524,80.93517221,0.9354517419,0.381219364,0.08795514649,0.006772840552,0.000731431444,0.000001516472,0.000203539753,0.00000176299,2
128,78,41.37370431,71.70676487,3666,792.2,0.9265938159,126.7725106,51.58173249,78.99058788,0.9134797434,0.319481462,0.05228918628,0.006073650555,0.000685670473,0.000001396891,0.00014236681,-0.000000081347,2
152,86,57.6112767,91.43740686,4026,745.656,0.9090072897,147.6826171,45.39249917,81.91035373,0.9515916274,0.3706688936,0.09395165136,0.01085490856,0.003931663715,0.000025682761,0.001201479075,0.000000478771,2
173,86,58.06199408,95.79249753,5065,730.066,0.8805832996,189.826826,43.99032911,89.78570936,0.9727779362,0.4686181711,0.1771496859,0.007522889489,0.002660045211,0.000011894386,0.001107662684,0.000000423983,2
163,54,24.82200282,98.15627645,3545,649.914,0.8945335522,170.4645915,35.82755189,-84.56250887,0.9776635841,0.5350903655,0.2396217549,0.02988827166,0.0175911838,0.000400266585,0.008299926866,0.00004986637,2
156,52,21.52595156,86.26004791,3757,663.765,0.892842552,165.0174869,35.46266914,-79.56233965,0.9766355098,0.4739688116,0.1866703087,0.01047890783,0.005625384306,0.000042492949,0.002251213223,0.000007520996,2
156,57,25.25080732,75.38858988,2787,743.803,0.936696025,133.1456722,40.96646567,-81.50562611,0.9514893951,0.4352075973,0.1295783363,0.008810113055,0.001231955292,0.000004053995,0.000443376937,-0.0000012041,2
514,134,47.34032145,72.74039133,2862,634.547,0.9106793442,130.5438616,44.3944951,-84.979497,0.9403988948,9.430765562,86.59942812,665.8384917,698.6468417,476508.8608,6501.520348,536.9672587,2
544,380,104.9449153,94.83456153,5428,1196.171,0.9523280228,147.057883,112.838542,-79.39105449,0.6412799536,2.20033735,1.340727231,12.82794915,5.699974027,47.11427185,6.598671843,11.69848893,2
571,401,134.5605959,101.3622333,7451,1486.992,0.9576545099,168.5738651,127.203568,-88.65868994,0.6562005543,1.646038961,0.971465641,4.181322315,1.657771952,4.308585207,1.633833795,0.7039233646,2
670,378,46.03025153,129.4636302,5884,1168.113,0.9458107908,217.8578646,51.42975295,-70.25755112,0.9717359999,2.871595268,4.137160844,13.75307926,4.016161102,29.48837538,8.121964114,4.58514562,2
647,310,43.41489013,502.8645458,3049,1066.291,0.9663010941,153.3870504,48.39400703,-53.44687887,0.9489247256,1.454411725,1.257454943,0.00572063714,0.08508431456,-0.001710214102,0.0936818198,0.000762804942,2
604,308,127.0435141,504.0732927,18201,2257.976,0.9551392561,245.2890662,198.9596722,25.18708666,0.5848752197,1.170094074,0.8058703857,0.004421993116,0.02967982894,-0.000328270475,0.02586313345,-0.000088895449,2
550,644,30.23062109,394.6324025,4154,1242.561,0.966190331,146.7887437,55.79983503,-85.16612627,0.924930186,0.8670429145,0.3926356565,0.1295191541,0.01068475695,-0.000331651868,-0.004661022244,0.003331764469,2
387,534,273.8006209,232.5700715,80846,2929.149,0.8815907928,597.4791438,258.6278699,29.33430099,0.9014587092,0.3276928445,0.05029071781,0.001559632251,0.000892413862,0.000000999635,0.000183346279,-0.000000561732,2
356,526,273.5457103,200.0995409,81032,3193.424,0.9001488083,560.3836078,256.0869934,25.23832782,0.889474318,0.292795279,0.03672212659,0.000541404729,0.000347928247,0.000000136864,0.000065073048,-0.000000019513,2
385,566,68.25871857,235.7163017,6165,1658.789,0.9718446681,174.1470123,77.57161683,41.81441684,0.8953130165,0.5374352861,0.1465659466,0.001974064519,0.000163137917,0.000000076442,0.000044002921,0.000000026016,2
369,568,72.4795424,212.8024226,7430,1656.986,0.9659935733,205.9581965,79.45375183,40.99958374,0.9225924306,0.5001289742,0.1298411051,0.000729623647,0.000029546213,-0.000000003629,0.000010637815,0.000000007444,2
357,579,260.5809247,199.5816629,62311,6335.385,0.9804912896,599.55942,242.024966,21.25068571,0.9149040571,0.4193237635,0.0910836891,0.000401182609,0.001970721837,0.000001461882,0.000594749679,0.00000078863,2
328,591,252.6200363,185.0484191,72678,4594.066,0.9567268638,595.6430945,241.2458067,16.49273662,0.9143089852,0.3551571291,0.06505549439,0.002171141515,0.004879714575,0.000015652314,0.001242097904,0.000006025225,2
321,602,269.8398651,182.1123931,78003,3797.692,0.9320355682,610.9407015,225.4041861,15.66662974,0.9294507943,0.3397821311,0.06675142522,0.002210328401,0.005027018748,0.000016734923,0.001298717753,0.000004703636,2
289,605,277.6026009,161.5313499,73206,4030.577,0.94337319,581.6129889,222.570977,12.54771179,0.9238814397,0.3311026157,0.06076569734,0.001608826064,0.00416044111,0.000010758246,0.001022452995,0.00000228994,2
278,547,237.0815967,146.6099456,57392,4540.068,0.965010599,574.7877532,220.892307,11.07019086,0.9232072754,0.412925326,0.09402983188,0.001554268419,0.004804312313,0.000012821572,0.001468201705,0.000004982994,2
409,506,83.49962506,318.7281342,14669,2570.096,0.9720930945,248.4212842,146.8083787,-71.50370811,0.8066969192,0.4649428259,0.1029430978,0.002334180322,0.000303029886,0.000000094359,-0.000051380874,0.000001051014,2
446,486,89.51255405,354.6530199,14338,3001.155,0.9799957816,230.860457,182.7888212,-66.17752337,0.6108168864,0.5420514428,0.1493290681,0.006956469543,0.001041587665,0.000002364656,0.000305179718,0.000001814782,2
473,454,109.7951287,410.1315066,10182,1797.126,0.9603826062,210.8281814,87.6673622,24.64776343,0.9094452265,0.5762991548,0.1723288054,0.008228647278,0.001906259063,0.000007510813,0.000749304521,0.000002313205,2
508,323,24.27936508,375.4780045,2205,633.675,0.9309942452,90.96065297,46.33569442,-67.55055368,0.8605276617,0.5845830292,0.1713441727,0.01073482713,0.003740370798,0.000020169606,0.001185051217,0.000004831811,2
490,272,22.11005199,366.5164645,1154,527.645,0.9479126793,74.29670839,29.33615147,-65.7399864,0.9187450437,0.634483053,0.1943197427,0.0233210996,0.007109500854,0.00007568128,0.002710410661,0.000047133072,2
481,270,22.83682373,365.7739965,1146,414.79,0.916297597,76.44586016,26.53711106,-67.90338441,0.9378147946,0.6264774292,0.1901492472,0.02033381112,0.006587142397,0.000061473611,0.002418963734,0.000037725291,2
486,258,23.06896552,372.0995074,1015,376.731,0.9101303212,72.63131875,25.70707539,-62.59054566,0.9352684099,0.6262671042,0.1940031942,0.02033812948,0.007112301184,0.000067956056,0.002590637382,0.000039508773,2
484,258,30.3853264,359.6164067,1731,692.347,0.9546205422,84.77328892,52.22155841,83.53364257,0.7877349679,0.6195183484,0.1865639555,0.01230095141,0.002749874969,0.000009828144,0.000887145942,0.000010436728,2
484,262,30.72283556,361.1289948,1721,691.446,0.9547650414,79.45904455,51.63365847,84.5565317,0.7600926273,0.6305100165,0.1868477483,0.0157538239,0.004220056826,0.000027640963,0.001607078237,0.000018028662,2
501,226,43.10351117,104.0722754,4386,736.408,0.8983654203,148.6463132,46.24197678,-65.72751873,0.9503813478,0.837796971,0.3892691181,0.08507191367,0.02207863877,0.000900113784,0.01351263891,0.000231220667,2
484,344,62.87581699,134.8310709,3978,653.675,0.8830094206,177.6697142,34.90060716,-43.37546773,0.9805167847,1.11892164,0.8258719197,0.03035168112,0.0481125401,0.001208479883,0.03829203895,0.001281592381,2
444,237,42.07142857,193.9234234,1554,536.437,0.9321385042,102.3840508,37.68128123,41.96175513,0.9298105181,1.27210996,1.152099665,1.227746444,1.049089238,1.18997737,1.122450126,0.2682679134,2
409,268,37.69176077,57.69594312,2391,501.9,0.8807234555,119.8963544,33.84733833,-59.90860622,0.9593247085,1.29947559,1.179222576,1.53311164,1.405768198,2.062022154,1.51461724,1.082970395,2
413,250,29.39991297,63.04482158,2298,471.449,0.8700756806,117.3336698,31.91810561,-64.68421247,0.962289187,1.123901104,0.8492803991,1.144535381,1.070239228,1.183545445,0.9806043826,0.5935337353,2
390,264,46.81174551,80.86362153,3065,921.918,0.9546835632,206.4706479,40.34036101,-68.49435819,0.980727494,1.562575273,1.780214133,2.520754636,2.143788966,4.976520201,2.852764164,2.824483745,2
400,306,73.24295907,68.04093128,2663,743.057,0.9393910485,116.7895051,87.89116536,-73.72792573,0.658523145,1.477501467,1.568819465,1.305002835,1.163343417,1.431451295,1.451828865,0.8666734538,2
402,310,90.56156641,104.8576908,4954,1340.655,0.9653636753,218.2703291,94.7461424,-72.06603255,0.9008757447,1.263699047,1.154659071,0.7726841642,0.6483808627,0.4584538212,0.6933339285,0.2493737686,2
410,336,100.5107608,73.7017278,3299,771.55,0.9303591556,119.8920877,110.1512056,-78.52911536,0.3948329679,1.317616499,1.251521503,0.9286810864,0.8554103169,0.7616468517,0.9541863633,0.4555738502,2
411,314,82.4630596,77.3776435,3641,758.746,0.9205236866,135.2755826,96.07087242,-63.86459137,0.7040137401,1.489727442,1.662391935,1.331231354,1.101414865,1.332403021,1.415472622,0.6806055619,2
442,398,22.95070423,116.4639085,1136,269.566,0.803547316,57.07088688,37.73144126,-64.54666301,0.750268806,0.9621236622,0.5201652713,0.1503999733,0.4096528976,0.1011099433,0.2934406785,0.07649442487,2
471,342,45.92451633,119.2454805,3153,579.525,0.8820251365,154.7997249,38.20121304,-48.90406201,0.9690719635,0.827820816,0.42054513,0.01916005241,0.07448445944,0.002769025757,0.04827947744,0.00151439701,2
474,341,49.32245958,115.61403,3464,644.148,0.8950901123,159.771522,40.37885003,-49.53216331,0.9675371833,0.778218791,0.368603822,0.0206497672,0.07203520732,0.002765824154,0.04369560502,0.001719284127,2
475,337,54.6371932,116.8313405,3178,547.254,0.8666521961,143.5694441,44.49951864,-48.93777226,0.9507524735,0.7524660087,0.3336028016,0.00818274763,0.04761832473,0.000919706178,0.02739451287,0.000440389357,2
469,334,118.0095295,146.8688207,6716,1721.645,0.9715269927,279.8175183,92.94860578,-40.60673606,0.9432174951,0.7423306956,0.3107753598,0.006001263824,0.04890058565,0.0008375973,0.02715594893,0.0004998263,2
447,339,22.34724005,39.59435173,1558,291.184,0.7690902335,87.49934048,26.67396167,-63.95623312,0.9524011532,1.096160641,0.7915825154,0.3089133063,0.1389622172,0.02876701624,0.1152979893,-0.001003906202,2
426,370,36.06684857,44.44884038,2199,446.706,0.8615185757,99.15132027,33.82707667,-53.09462475,0.9400030006,1.403127073,1.497036616,0.4903155471,0.193627794,0.05953951014,0.2231389964,0.006960253462,2
368,398,124.2179376,109.0005777,6924,1487.07,0.9606536819,308.2723012,59.73563201,-38.36037602,0.9810458907,1.827525387,2.594741316,0.4637388618,0.08889148886,0.01767193223,0.1343460403,0.006100946049,2
298,355,72.71716418,61.63992537,2680,891.485,0.95762433,205.1759436,46.46335059,-43.76678224,0.9740213654,1.935015799,2.432076101,2.101923753,1.196938036,1.895649382,1.866606938,0.6969813163,2
316,340,67.83994294,73.50955777,3505,1280.127,0.9731223205,204.2511028,56.80302791,-50.4894196,0.9605509991,2.165268234,3.260775809,2.950371617,1.566820228,3.360947774,2.740735837,2.579692545,2
393,380,27.02636054,34.86564626,1176,466.338,0.9320459142,64.46820551,43.85256143,-71.86095344,0.733008035,2.176689167,3.355700903,2.313152492,0.8730416917,1.203235358,1.364415502,0.2846572265,2
401,342,72.68319286,82.81680714,4034,972.276,0.9463750838,225.4719397,33.59676795,-50.49267678,0.9888362276,3.930004363,14.75957082,0.3059850445,0.04768883206,0.003419306291,0.1011349432,-0.01803618864,2
382,295,65.53604336,74.5501355,3690,556.856,0.8504623941,173.974486,35.93894058,-46.95236693,0.9784305733,4.630873435,20.96672951,10.54725374,11.14769818,120.8776897,50.95054095,85.25790908,2
464,394,110.1194241,133.6111899,9169,1577.579,0.9537033461,366.8340887,52.63440767,-52.9495551,0.9896528008,1.712213175,2.202665841,0.6440167502,0.05068823099,0.006840890286,0.05506633938,-0.006006791474,2
273,478,38.10667996,39.36390828,1003,542.836,0.9572266255,174.5131094,63.82429294,-32.60829485,0.9307218636,6.838820718,30.35022532,257.3309185,241.0366144,59206.20667,1258.826901,84.53905147,2
445,573,59.67117879,149.1562324,1773,921.032,0.9737354986,218.6550902,62.23507837,-33.82945625,0.9586384289,4.371801853,8.433469198,23.66718401,1.830476288,-3.277104545,-5.184641478,-101.401575,2
585,277,70.38423212,512.4856389,3412,836.488,0.9387227233,121.3693576,51.84369324,36.42965459,0.9041777715,2.713385368,5.053336044,7.355792834,2.985124445,13.75922083,6.663131498,-2.457884348,2
592,278,35.41756919,148.4506619,1662,672.613,0.9538352626,74.7195201,52.47875894,-44.02407896,0.7118383259,3.36823977,6.607767777,22.56119373,15.80724681,291.0640877,40.36738253,62.05664013,2
631,307,42.72235221,120.7703946,6411,1036.683,0.9250375647,239.9458741,51.69052671,-72.3296287,0.9765202169,2.428178861,1.784023377,20.5663288,9.747974004,138.0147643,13.01701105,-1.042002637,2
612,246,37.37288643,138.4659584,6683,1325.512,0.9522015298,252.9330563,56.16288659,-80.99377133,0.9750360892,2.056897535,2.139056745,10.52431557,5.869372299,46.05814215,8.581691909,2.960727422,2
611,327,198.2619081,182.6754277,21687,3565.833,0.9785667838,334.2064172,277.9696664,32.05011486,0.5551796067,1.146750582,0.7027422423,0.6972814073,0.2154363521,0.08277780902,0.1805613497,0.01270195171,2
586,265,49.42689773,552.159629,4097,514.762,0.8057044433,94.57412544,64.12606219,2.987589549,0.7350150349,1.175481092,0.728436657,0.7447954574,0.2237271883,0.0895392559,0.1898334931,0.02143360098,2
550,283,28.17226891,316.1554622,1190,648.299,0.9644199854,69.93743857,38.84273615,-69.64455522,0.8315882726,1.067093916,0.525668672,0.130689628,0.005171201364,-0.000133289918,-0.002045937368,-0.000010879861,2
528,262,25.46232558,303.7646512,1075,442.919,0.9311395737,60.04504674,38.42741693,-86.07750859,0.7683945083,1.044641863,0.5096187296,0.1179630355,0.002728464149,-0.00000555712,-0.001946377239,-0.000046442187,2
518,258,38.16578695,76.2365643,4168,994.605,0.9470536169,178.9033128,51.58686744,-78.86890508,0.9575249157,1.309123526,0.900703845,0.1742596402,0.02582032162,0.001499650174,0.002789963325,0.001322936213,2
515,252,25.05013078,48.91586748,2294,382.876,0.8033531521,93.79829995,35.31595803,-81.3502751,0.9264127266,1.532273918,1.360616631,0.2830414008,0.05564953707,0.006588368261,-0.02565227773,0.00165298307,2
521,254,32.73596674,73.53964954,3367,761.582,0.9270509503,162.3523369,40.50416318,-79.34149056,0.9683791542,1.380759617,1.061514339,0.2606144398,0.02044466421,0.000406956506,-0.01897551986,-0.000991502082,2
524,244,30.49320544,87.18784972,3753,1132.676,0.9632398706,179.4506683,51.12090957,-74.46404976,0.958564839,1.296799747,0.9420211472,0.2662619056,0.01642982634,-0.001065906114,-0.008895499775,-0.000039711395,2
487,240,92.92522839,405.7011947,7115,1529.745,0.9617926705,243.3780034,67.50097029,46.64233818,0.960768855,1.121961938,0.6791118901,0.3713985202,0.07291069056,0.01067258571,0.0539539623,0.007223359745,2
439,210,37.3204388,413.5363741,1732,572.249,0.9335358176,70.63864223,47.55419976,27.61634307,0.7394570262,1.280755356,0.8427444867,0.6444499431,0.1393178573,0.03569089092,0.1077760778,0.02531127671,2
354,188,21.52596653,65.97980381,3466,597.418,0.8779657279,138.7977329,48.34902963,-85.31770836,0.9373676457,1.269732002,0.4851636024,1.630625452,0.2619588683,0.1629642013,0.1542220793,0.05210497262,2
144,182,19.93296796,62.04384486,2372,912.065,0.9641678417,141.4994914,47.20647424,-82.63736271,0.9427091063,1.006523367,0.389140536,0.08505965311,0.02237851752,0.000975089946,0.006767958181,0.000495113649,2
130,182,19.6379085,59.38474946,2295,538.097,0.900397231,131.9127504,45.27113755,-81.50573182,0.9392660007,1.041320896,0.4835563235,0.08136322906,0.02190470309,0.000853070303,0.00554216471,0.000734115576,2
168,187,21.03092399,62.19448584,2684,1076.841,0.970913651,143.9170299,46.01221518,-81.22748903,0.9475142677,1.065951715,0.4626440404,0.1602844763,0.01345776429,0.000059662064,-0.001370210251,-0.003553078279,2
130,214,19.09731935,46.21328671,1716,430.338,0.8835585102,104.9235892,27.52574921,-82.52611287,0.9649752588,1.204438816,0.708029471,0.8532045894,0.5617000173,0.3881468916,0.4657333427,-0.01556503757,2
493,271,20.81561156,61.57775046,1627,315.515,0.7946203568,72.00283786,32.43878775,-72.96466975,0.8927658501,4.156954136,10.24634646,11.10745058,0.9715399382,-2.06389897,-0.717795532,2.414892528,2
519,302,20.42585829,70.93279766,1369,340.756,0.8518415967,72.66082725,29.82672954,-66.75841421,0.9118639438,3.721287928,9.103544704,2.432853245,9.303497781,42.56018744,25.82603378,34.95793913,2
607,510,21.08735332,159.8415906,1534,318.444,0.8099057053,73.45514367,29.56119667,-69.19677191,0.9154469113,4.089450573,2.55479579,44.25130847,3.778033226,45.56448002,4.718132028,-8.842834083,2
575,526,22.60452962,109.5993031,1148,267.094,0.7977802879,59.93940366,34.88456629,-59.37004533,0.8131907747,1.161782367,0.4460404185,0.3088386354,0.2167198427,0.03689139449,0.1147347052,-0.04807404142,2
604,458,25.12364532,159.553202,2030,309.942,0.7344507742,80.06358977,34.51047298,-64.11872028,0.9023336361,0.9264809459,0.3419880187,0.3588280321,0.08989882461,0.01594178559,0.03461273933,-0.01124335661,2
78,46,19.04323953,37.47083047,1457,300.902,0.7977822532,76.28002608,28.15819569,-72.12021229,0.9293728271,0.2836494729,0.04653749936,0.000741396055,0.000293808085,0.000000122874,0.00004060087,0.000000018689,2
107,181,24.38080653,60.856049,1959,461.848,0.884589276,113.9851676,26.97112126,-68.6884339,0.9716023772,1.008467429,0.5499978482,0.07578250855,0.07803180759,0.005955111077,0.05302759268,-0.000959085697,2
230,684,16.23149905,44.79949399,1581,289.58,0.7630784275,94.74241614,25.64523562,-82.11218746,0.9626683175,3.805640365,10.0768247,209.3857882,176.9264578,34034.20217,561.0343083,-836.405585,2
247,676,20.21542553,53.25265957,1880,391.948,0.8462161222,111.0777324,25.91248983,-74.51273494,0.9724090089,2.572168349,3.599680372,71.72792159,58.75891602,3811.149294,111.4496595,-235.3252209,2
178,190,47.97597349,85.35542668,3621,901.86,0.9440551468,189.9067603,41.79825578,-60.60193456,0.9754775779,0.9282969325,0.4792588763,0.2640086829,0.0302637661,-0.002379130654,-0.01957532079,-0.01845833196,2
83,50,24.61018001,38.00993172,1611,361.77,0.8453178127,64.87361754,40.76895958,78.06028672,0.777860761,0.2278858762,0.009717686333,0.003558840153,0.000388357242,0.000000419685,0.000030064358,0.000000803598,2
65,66,40.3577005,36.8715401,1409,352.855,0.8577905995,56.28662754,45.94687077,76.48363915,0.5776257482,0.2346891951,0.002217576846,0.006167779958,0.000326804855,0.000000425604,0.000003770928,-0.000000212191,2
85,78,49.81721948,37.5151729,1417,453.454,0.9134009277,70.25082718,49.54830381,63.97279757,0.7089033577,0.3265031085,0.01182639666,0.000259510615,0.00641965378,-0.000008225582,0.000691144277,0.000003734776,2
85,227,61.26159921,31.58736426,1013,347.281,0.894450237,72.58019199,33.75753625,-57.92944752,0.8852546094,2.015242447,3.116567176,1.66037873,1.35217014,2.024129707,2.383173399,-0.05862456187,2
125,144,20.79357022,85.38324873,1182,373.885,0.8937445398,63.46687111,38.2270869,89.6819685,0.7982580481,0.6568430349,0.1964425038,0.1175373102,0.06241458534,0.005313646693,0.02418336028,0.000271935359,2
125,156,25.18771139,85.44588501,1774,530.838,0.920888527,98.08671298,38.06334565,-70.32865266,0.9216349027,0.7289411681,0.2116871124,0.05622116003,0.03429998367,0.001466855977,0.01227828553,0.000404599151,2
512,260,90.30672057,94.74633653,1979,669.379,0.9444976347,118.0042179,49.11172073,-63.10130841,0.9092794353,4.692670155,12.72214821,161.8778286,107.9836579,14221.38208,385.1390687,1105.947963,2
148,246,67.73464771,70.46056884,3094,796.814,0.938762668,168.2736491,38.57171707,-64.23688279,0.9733745972,1.126809302,0.5567374643,0.1505073935,0.04704082695,0.0026885145,0.01015176954,0.00249679211,2
139,217,37.02157764,67.62999646,2827,661.376,0.918784521,166.3766948,31.78945516,-64.62565196,0.981576577,1.205150488,0.674408384,0.1688976534,0.06818954222,0.006582456589,0.03474726524,0.002223198069,2
525,233,45.02102102,71.91958625,2997,593.236,0.8929857502,169.9255816,33.49764827,-65.7283792,0.9803770991,3.723349748,5.478415858,139.3835649,93.86101491,10726.32056,216.7826511,269.7185799,2
548,251,56.78271097,74.81534843,3401,721.788,0.9179653781,175.7666693,37.21931253,-64.41593371,0.9773229773,4.041170894,8.7232568,117.0511047,75.94032435,7154.250268,222.7965815,162.6466092,2
553,223,35.26205882,80.13088235,3400,564.764,0.8660462827,174.8491627,34.32550892,-65.27869908,0.9805408868,4.358296337,9.735287943,149.5526107,96.26621213,11546.51153,299.4143993,165.8006934,2
157,274,54.8905569,81.87118644,2065,429.329,0.8592172416,97.48340479,35.97259076,-55.65754112,0.9294244489,1.430450905,1.22740867,1.239426488,0.6827138822,0.6271085395,0.7563682921,0.06086596408,2
482,216,36.44765881,73.10259469,3353,519.979,0.8441625588,139.4353881,36.3946828,-66.40226067,0.9653348322,7.341327876,52.02059432,143.610288,160.6267951,24396.05405,1158.406327,2790.117751,2
476,311,55.55753791,79.18495391,3363,710.368,0.9162528662,184.9241428,34.12844449,-55.19240205,0.9828224216,4.270785074,14.7130235,6.810633194,2.004718159,7.329371968,7.657333626,-4.572154061,2
432,316,38.66835739,59.35817401,2563,493.871,0.8679521241,129.4373173,31.07159166,-54.43993223,0.9707602127,1.998770271,3.171253594,9.036263073,8.252636804,71.25423625,14.6955551,55.06260782,2
438,286,40.95489734,62.4301582,2971,583.47,0.8903331287,149.0196979,33.51810781,-60.01722125,0.9743763084,1.546834558,1.89549234,3.309802127,2.765475165,8.363996813,3.775727438,5.98624647,2
459,250,30.57824639,58.19570847,2703,538.445,0.8828416591,133.8433857,36.50819255,-64.35509271,0.96207984,1.576006191,1.917801475,3.795041421,3.101187141,10.63578085,4.223780836,5.65656789,2
504,332,47.49507995,68.4298893,1626,353.997,0.8369460808,63.75684256,47.35991333,-19.26745565,0.6694902191,2.745086216,4.38486614,2.714022317,4.000279154,12.92944058,6.448207635,12.19298284,2
484,216,31.76799298,76.52779403,3418,868.135,0.9430088539,179.3489559,54.76745008,-74.01657593,0.9522343844,1.658369968,1.310958138,1.714121025,0.5224750077,0.4042047435,0.439081695,0.2398382297,2
504,252,51.14063778,474.1582175,2446,689.666,0.9353767665,88.580815,57.53952472,14.93346583,0.7603009749,1.41165068,0.9497034234,1.903494694,1.050697178,1.462072807,0.9851827819,0.2664844485,2
509,248,44.37640684,480.5452272,2399,383.48,0.794999616,83.57725752,48.74622509,27.08029252,0.8122945115,1.316108115,0.9053963952,0.8083435596,0.3286743464,0.1595127025,0.2767388537,0.05680150052,2
509,255,45.03533835,479.0274436,2660,369.157,0.7547159634,87.59412586,47.24146887,32.87545121,0.8420994088,1.179463091,0.6930417984,0.430231372,0.149593794,0.03666531281,0.1179719305,0.01300679615,2
509,243,39.30317741,481.7643425,2266,458.573,0.8645893545,80.36063858,44.73493989,29.94890823,0.8307288553,1.078311998,0.589020015,0.5386909479,0.2329559635,0.07895951382,0.1642865665,0.02384531587,2
510,262,50.97137681,479.1594203,2760,603.525,0.9047799475,92.85088202,54.17805901,20.68910809,0.8121164711,1.046283407,0.5373500171,0.346898289,0.1528954791,0.03331066122,0.1032482232,0.01076424667,2
511,286,51.17157999,478.6727393,3019,647.234,0.909437098,92.60383029,62.8699115,7.59538748,0.7342190534,1.012507,0.4958741063,0.2620656748,0.1011090402,0.01540590159,0.06563785344,0.006112106075,2
511,272,140.6424753,230.5644699,23383,5337.796,0.9896869731,586.6499318,239.1103261,80.8733627,0.9131668057,0.9909372429,0.4777189913,0.2787120691,0.1069958553,0.017638443,0.06916265172,0.006386714188,2
508,378,196.9143793,255.5612222,35412,4228.828,0.9751159952,558.6761872,217.8091814,66.00834231,0.9208713483,0.5115226276,0.1208715831,0.006615996111,0.001656864996,0.000005388706,0.000566348024,0.000003531394,2
406,389,63.28857715,381.4343687,1996,777.444,0.958501522,106.894516,47.69212918,-6.993212937,0.8949528781,2.309653748,2.159371201,17.86449139,9.870521192,131.0088281,14.35704713,-90.6685393,2
77,88,52.51757188,31.06389776,1252,371.041,0.8857199585,84.24124916,28.97793642,38.1185696,0.9389742287,0.3962656555,0.09755783861,0.05244224026,0.03035399686,0.001207300376,0.009434814049,-0.000733500853,2
70,82,50.85861359,31.92999314,1457,457.686,0.9125954262,84.09682607,52.40331631,33.6993534,0.7821177008,0.4221581469,0.03405191798,0.01993188875,0.01270517031,0.000152076651,0.002132567252,-0.000153463957,2
119,88,50.72888174,54.48753017,1243,648.354,0.9628416344,161.2711131,25.04816604,52.66567273,0.9878646617,1.33977369,1.627106612,0.4265789592,0.3386311214,0.1283954275,0.4304263643,-0.08915086435,2
242,127,47.11946903,36.77212389,1808,577.58,0.9318942159,71.01487618,61.41170472,10.17074428,0.5021640177,2.641494186,6.140430628,2.518731411,2.034476009,4.605188207,5.026938958,0.06997695812,2
240,207,49.84234011,37.42191373,2017,526.066,0.908412692,79.20764148,66.11914893,30.08964177,0.5506182153,1.87536338,2.108880523,0.4562660937,0.03085270504,0.002659044847,0.04316191842,-0.03023860086,2
356,239,76.56360371,164.5142173,3341,1102.263,0.9654446035,180.1820928,60.64361361,47.17074495,0.9416589915,1.84642988,1.759657949,1.72038827,0.1213350763,-0.05539083888,-0.1603443772,0.001012813472,2
345,240,44.0440613,140.7636015,2610,662.332,0.925234904,78.93177263,72.60168626,63.5907902,0.3923803317,1.852156754,2.221362281,0.7411904765,0.2400446636,0.07586881966,0.2462683148,0.04009823706,2
468,402,57.56524036,447.0972002,1893,651.715,0.9439926475,103.1731346,45.23468158,-5.557605662,0.8987630501,1.640223334,0.7219069515,5.780027928,2.359968069,8.710978776,1.941894303,-0.7285033916,2
468,376,81.66633065,450.0887097,1984,818.714,0.9628047829,129.8102764,46.68549465,3.220433317,0.9330895729,1.279590629,0.6381524556,1.896104919,0.737215533,0.8715172795,0.5528044286,0.2063739096,2
479,404,36.02196753,464.061127,1047,354.162,0.8951055228,76.5498864,30.22711885,-18.79766535,0.9187377611,1.078372931,0.4012336703,1.197279438,0.4214722703,0.2993903149,0.2667628735,0.1380271823,2
464,306,40.67838799,436.5077045,2531,312.572,0.6744618688,79.41153212,47.78180247,-19.50158503,0.7987232775,1.042899778,0.4620086422,0.0828234316,0.004819646032,0.000084533709,-0.000544679738,-0.00033643533,2
323,146,36.15909091,244.0539773,2112,611.066,0.9289232539,151.4463081,41.01075906,87.41654019,0.9626373059,2.502860029,5.739472923,1.057599173,0.5783580186,0.4435447498,1.134467899,-0.08304723342,2
371,201,48.84288194,350.6753472,1152,563.539,0.9544157946,112.3677874,28.74063322,21.37960064,0.9667368985,2.549905053,2.611184197,6.582755486,1.577200616,1.633461434,1.224215627,2.927003033,2
479,232,48.65198574,79.32255601,3928,881.279,0.9364443009,145.2223931,55.52890778,-74.80054957,0.9240086675,2.011330797,2.211499358,1.329234773,0.2756341684,0.1615301732,0.397226554,0.04091521146,2
496,262,23.98215147,64.79450072,2073,460.508,0.8771614143,111.4424897,32.73328782,-72.32578423,0.9558903988,2.110464627,2.465266558,0.3874065282,1.787384329,1.410929628,2.624973415,0.8169613755,2
501,264,24.41516064,58.44829317,1992,320.504,0.7563130401,79.28543322,37.15342511,-70.63572173,0.8834086458,1.843682795,1.840613087,0.3582171775,1.489958162,1.064274583,1.861810878,0.4362583019,2
